review_id,product_id,user_id,review_title,review_content
R1IY2IDRUJX5O5,B09YDFDVNS,AFHS33MWRQGSS64EETZJGCBWXXXA,Good for Exam preparing students,I bought this phone to use as a replacement of my smartphone for calling
R1N5UJPJ5YGBU5,B09YDFDVNS,AHYXZVXUY3QTBP7IBFIUBSZVH2XQ,Center button is not good, alarm
R3BZ3W2KH0X1DQ,B09YDFDVNS,AH2SHWYEWDAK6A5Y2ZBEMZ2KIG3A,Battery runs out quickly, listening songs purposes.I didn't face any problem but the sound & its quality is somewhat low compared to normal smartphones. Song quality is not that good & not even bad but ok when listening through earphones.I only use it for receiving sms & calls & occassionally to listen songs & battery backup is very good that it lasts upto 7 days etc.. for 1 full charge.It would've been much better
R3GPO2WYK6ABG,B09YDFDVNS,AEYMOGP2CYRKYZ7TIDNLGR5QPZ4Q,Nokia trusted brand only needs to improve ringtone sound, if it included more alarm options than the limited 5 alarms
RCMFGYS1T27LL,B09YDFDVNS,AGPGDCCXPI3EACMNJKBCNT57DVFA,best phone, stopwatch & timer.Overall
R1D5OAMYO4526T,B09YDFDVNS,AFPBMRYRSMD3PP3CBKLFF7EKOCXA,.., it's a good replacement of smartphone for me till now.
RVSI68M0EPAVZ,B07WMS7TWB,AHHCE7SDKWRKQDLFXF2YNMGODDRA,All your questions answered in this review,"Somehow Amazon sucks when you want to select an electric kettle. There are no options to filter your choices based on the parameters that matter. It is easy to fall into the trap of an ongoing deal and end up buying something that falls short of what you need. In this review I will answer your questions about the PIGEON AMAZE PLUS 1.5L ELECTRIC KETTLE.1. Can I trust the reviews for this ad? Are they genuine?Probably yes. But know that the seller lists several types of PIGEON Kettles in the same ad. Unless the review refers to this particular model - you could well end up seeing a review of a product and buying a different one. The ratings are also an aggregated mix. There could be 10 negative review of the product you are seeing and 10 positives for the other products. The page will show you a neutral review. That's the game sellers are playing these days - to avoid negative reviews. I have posted a picture of the stove I am referring to in this review.2. WATTAGE: Important because this tells how quickly the water will heat up. This one is 1500W - meaning that you can switch it on ... brush your teeth and find the water is boiled. Great time saving !! My earlier one was 900W and it used to take 10-15 minutes of patient waiting. The gas stove boiled water faster. This one takes about 3-4 mins to heat 2 mugs of coffee3. CABLE LENGTH: Most of these kettle makers skimp on the cable length. I have purchased kettles to find they have only a 2-foot long cable ... and I had to return them. This one has cable length of 22"" (slightly more than one meter) - which is allows a comfortable distance between the kettle and the plug.4.  CONNECTOR:  This one uses a 6A plug - which is most common in India. Be careful because from >1500W onwards"
ROQNJTEGAA7VN,B07WMS7TWB,AEJQ5PXFKFXUBKWMC5RYF2WLEZSQ,Just fine for the price, most kettles use a 16A plug and that is not always available at the place where you want to place the kettle. Strictly speaking
R1YNME95M4J2H7,B07WMS7TWB,AGZDR3Y6MNTBZRSP754LCZGHCLPQ,Its okay okay according to price., it should have a 16A plug
R17RLWB0UMGULZ,B07WMS7TWB,AE4DHHEU4Y3LQBPIJKXC4IBXB4WQ,Good for winter times to boil the water, but then this is kept on for short intervals only.5.  CAPACITY:  1.7 litres as mentioned - though I could not see markings for max and min levels. This is good enough to make 4-5 decent sized mugs of coffee6.  COOKING OTHER STUFF:  The ad says only water - but I see no reason why you cannot heat Maggi etc. Maybe you can. But avoid milk as the expanding effect will cause spills and this can have adverse effects.7. LOOKS: Quite okay for the price. It will not make your kitchen look bad - and neither will it enhance the looks. This is the most common look that an electric kettle can have.8. PERFORMANCE: I have used for 2 days only. No complaints so far. There is a 1-year guarantee card accompanying the product9. HANDLE: Very convenient feel when you lift it it from the heating cradle. Does not feel very heavy even if there is a full 1.7L of water.10. NEGATIVES: This is a steel jug. The outside will automatically heat up. If you are used to a plastic outside in your previous kettle
R3N9JK1RH8STLG,B07WMS7TWB,AEJ674BKH3ZTC2JQA5PMMQ62I7MA,Bass fitting loose," you need to be a little careful.VERDICT - ""BUY""(at the time of writing this review"
R30Y52H4BDOPGE,B07WMS7TWB,AFVIELPXTPPBI7HXOXX72AIPJHGQ,Good product, this costs less than Rs 700. I have seen that sellers tend to inflate prices as they get my positive reviews - therefore I am also mentioning the price range based on which I gave this product a 5 star review)
R2VJ4LI8OPJ6TJ,B07WMS7TWB,AF7V6CVPDC3UJNI3UODXF5FCU4XA, no issue after using 2months,The body is very lightweight and doesn't feel sturdy. Does the job of heating water fast and that's it. Cord length could be a little longer. The plastic parts doesn't feels sturdy. The top cap has a smaller dia so a man's hand has a trouble fitting it inside the container during cleaning and can easily cut our hands. Overall it's okay.
R9N6QZH6MI5P4,B07WMS7TWB,AFYCNW74WYKEQYYNUDBTD4V45H2A,Good matereal,Its quality was not too much good
RYVGISVDMR782,B01HGCLUH6,AF5YAAI52AMX6HOPQF2J3SOJESLA,Received defective item update: better now,The router won't turn on
R2SUYAKH1B3Y9A,B01HGCLUH6,AEU76NMTP5BLAI4YLE37G5UXRMMA,Good product, requested for replacement.Update: the replacement router is working fine. Judging by the condition of the boxes
R2A98UDM7A9PQZ,B01HGCLUH6,AF5SLHZEFIV3ISEOW2STG3EWYNQQ,Good connectivity, I probably had received a refurbished item the first time around.
R24J0BEZA2THE5,B01HGCLUH6,AE45TP5ZURNMWK6GGPJ3F75P4ZZA,Good 👍,Good product for home use
R1PUJMNHTMHNWS,B01HGCLUH6,AHEA3K6ANMNJUJMNXADMGWWCQ7SQ,Go 4 it.....,After 2 months
RWIBZAS0R8OND,B01HGCLUH6,AFIRCW3B6RJPGLBHGXSYUWY27DNA,Easy to Install, it is working nice and fine.
R1042SYVJXWW5H,B01HGCLUH6,AHNBZ3WPTLGJBSD4DMHKPHJ7XDHQ,Nice product.,Good 👍
R1MPZFZKGIYFRW,B01HGCLUH6,AHCEOI6ITIDUNPWUJ4UXVSLL4YGQ,Works good,Very compact
R13Z8MSR50H9UK,B07CD2BN46,AHMAO37N3VRBQR5QXRATTM75KHAQ,Best buy you will not regret,The Mi Earphones sound great for the priceThe cable is covered in Kevlar fiberThe Mi Earphones are priced at Rs. 699Xiaomi has garnered a well-deserved reputation for producing high-quality smartphones with powerful specifications at affordable prices. The same applies to the company's diverse range of accessories as well. These are priced quite competitively and usually provide tremendous value for money.Xiaomi recently launched two new pairs of budget earphones in the form of the Mi Earphones Basic and Mi Earphones
RM7JUADWLUK6A,B07CD2BN46,AHQ7LIIQZN6O7YA3EYZ7SV2RIYFQ,Fantastic product, and we have the latter for  today. With a three-button inline remote and mic
RKJS44FVJ9WDN,B07CD2BN46,AHMX2NZBM45ZRMYJIJGGTCHNYC6Q,Nice, a Kevlar fiber cable
R3NMULZYX4HN7N,B07CD2BN46,AGN7DFBGDAM7NRQN6WGIZDOATS3A,Worth of money, metal sound chambers
R1F88W61P4OKYN,B07CD2BN46,AGGZJWNAT4VKG3N7PB5HVNY2GTHA,It's working realy well and i am satisfied with the result, and a right-angled plug
RBO17QNYZ6BIP,B07CD2BN46,AGRESPYD37LHSEATHKCG4ED3A6SQ,Good Earphones base and sound quality is good, the Mi Earphones seem pretty promising on paper. We have put this pair through our tests to see whether that promise actually translates into real-world performance.Xiaomi Mi Earphones design and comfortAs expected from a pair of earphones in this price range
R3QD7XA5DS8I8K,B07CD2BN46,AFQABEOYWJJP6XUPWCJNZ6DTPTFQ,Value for money, the Mi Earphones are made entirely out of plastic. That said
R18F8VXBV6TZLO,B07CD2BN46,AF2EHSXFZWWS2YEN22DV2ZCJDZZA,Very Good Product, the build quality is actually quite impressive
R1E0E2U9FSYVCE,B092X94QNQ,AFLLCZFPCLWLDKVX63KDI75LX7EA,First day impressions: A BEAST!,As I browsed various multiple earphones in this range on a not-so-busy workday break
R1XW3BIC0SBBJY,B092X94QNQ,AG6UWS47VN74SMHL4KL57DEJMBIA,A decent all rounder., I came across this very feature-packed product. It seemed interesting - and had something called DIRAC Opteo in it + ANC. So I thought I'd give it a shot.First-day impressions - it's blown me away!Exhaustive list of impressions:1. DIRAC OPTEO: Balanced sound with punchy bass! Yeah
R1WOPI53IJ9804,B092X94QNQ,AHVRHERJSRHVM63FSTZZI5SRWFKQ,All good but multiple pairing is awful, and not booming bass. It's so great and I'm quite surprised it sounds like something you'd expect at a higher price point.  1.1 Soundstage: As soon as the headphone is switched on
R29PDCDRZOK9OT,B092X94QNQ,AEXK4GFZSUC45HV5ZMD6ZSF2CK2Q,Good Product by BoAt, it starts in 'battery saving mode'. Once you turn on DIRAC Opteo mode
RP5AN5NRHB0TT,B092X94QNQ,AGEE5MMSCUBGNWYJ3WY622OZ7Y6Q,Good Product (but Not well-finished) at a Fair Price of 1599, you can literally feel the space opening up. All the instruments feel individual and sound separated. Fireflies (by Owl City) sounds lovely and all the strings sway in the centre while the various zaps and buzzes surround you. It's really great for the price!  1.2 Treble and Mids: Clean and clear. The bass doesn't overpower them and feels just right. The vocals come out clearly and all the instruments don't interfere with it (Drive home by Steven Wilson sounds great!).  1.3 Bass: Punchy and tight. I love how it fizzles in 'Bonfire' (by Knife Party) and how it reverberates in 'Turn Down for what' (by DJ Snake). 'Breakin' a Sweat'(by Skrillex
R2AE3BN2Y58N55,B00NH11KIK,AEYHTCWWZYU3JQBU6SLNFFT3OMVQ,Functionality as described,Using it and satisfactory.
R6YVRITBSRECR,B00NH11KIK,AENQPV63OVBZHJ7L7V37M2ADFY7Q,Working,Working good also not so expensive
R232KD83Q3MVML,B00NH11KIK,AH7J7BCTWAMK2REWT4AMA2V5DPUQ,Great USB in budget,Using this for an audio transition from Yamaha mgxu20 sound mixer to the laptop for live purpose excellent quality.
R23FRK2ABESQGU,B00NH11KIK,AFZSC27UUKDN5VYQVMAPYZNQTULA,Good,Bought it before one and a half month.... Works well.. Satisfied...🙂
R3NE24KAHO8M69,B00NH11KIK,AHM56NVJXROPTI5WICZITI4YAZAA,Good,Good quality
R2PZRPBF9ZAOMA,B00NH11KIK,AEWZZXQWEU2QSVBCT7AJQ3FXMZWA,It just works, and cheap price
R1DC9VBYLSSEB,B00NH11KIK,AFBLTBDVC23HRPXW2OQ2JDV3BNNQ,Works with my Casio ct-x700 well,Great for the price works with my usb mic fantastically well. Just I find the usb b side is a bit loose when compared to my original OEM cables.. I have ordered several pairs but all are same. At least for my mic. But it’s not too loose to be called unusable
R2BBEAL7JZWXYR,B00NH11KIK,AGCX23QVQFBCYCAUWQNM4YHMKMQA,Still working after 3 months,Works with my Casio ct-x700 well
RIRMEEQUWCCJK,B07PR1CL3S,AFU4JDUZDD6N5MUGLULCRLUQLHDQ,Authentic review,Best budget headphones. I'm procured this headphones in 2021and now is 2023 when I'm writing. It has some prominent problems first is head adjustments get losse after 1 year and after one and half year cushions get also strat rip off thereof  third initally battery was awesome i remember that I used to use my headphone 2 week in singal charge even whereas It always left connected over the night and start useing after wake up. It's my  tendency
R1E187080D8HAU,B07PR1CL3S,AGI4QJTBBCTTOJUOUV5X6ROZH4OQ,Overall it's a good headset., I don't endow rest to devices notwithstanding this it's is still alive and working as before but now it works 1 week in singal charge.
R1RPZJJNQM76M1,B07PR1CL3S,AGUKIFBPQ5LFT3NFKXAMUVEYNSQQ,Not for me,
R1NM9CFXWMQWWF,B07PR1CL3S,AGVBFFFQVNSBYFKF5OKWVY4EPALA,Nice product,It's a good product but now days many brands offer better than this at tha price range.
R2E3PSSWPOJU6N,B07PR1CL3S,AH4Q3Q5642PKPJSMYRWPYFL3TXEA,Best,It's a nice product. Mic quality is also good. Battery back up is good.
RTA5F8RZUBJ2D,B07PR1CL3S,AGYUHTEK4JFB4XX5QUITAD2DWWXA,Amazing product,Best part of the headphone is the battery backup..its huge.i love this product
R1SZB32SSCJBY5,B07PR1CL3S,AFPBJHSPYTYE2YXNTCZYAXLQXKZQ,It's a wonderful boat product,but if it built to be a overhead
R199WTHV00BUR4,B07PR1CL3S,AEDMMOCM4OA7BFGRBDZP2RIROZFA,Good Product of boAt,Thank you boult
R25T0UEZY5MCOJ,B07LG59NPV,AH3XZBFRJ3T2YATYJK2CNTCARCCQ,Superb headphone one of the best,I have just received my BoultCurve. Its really Totally unexpected good quality..Just keep going no two thoughts about purchasing the headphones! only thing I'm waiting is to know it's durability through days to go!. Out of 5
RGH8GEFOI9GPP,B07LG59NPV,AF2NVFDYXGX2BT7EPAUN7WYN3TDQ,!!!Amazing product!!!, I will give you 5.Packing :The packing is perfect with earphones placed securely.the packing itself looks premium.Box contents :Boult audio earphones
RDZQYOXIANHNQ,B07LG59NPV,AEVRTZ6HVKKV5CVX5XBW4QQLY3NA,Quality is so so good,a small USB cable to charge
R3VWD0BGB1RXGB,B07LG59NPV,AH3I5Z4W5KIRTITFSOBDBDSA23SQ,No battery🔋 backup and no flexible to use,user manual
R1PZZYC3LAWBDJ,B07LG59NPV,AG2DKHTMNEVMFCTBVNTH6NRRKTMA,Very good, warranty card(1year warry) and 2 pairs of extra ear tips(small and large).Buttons :The brick on the right side has the buttons.We get 1 multifunctional button (the middle one)which can be used to power on and power off.you can also attend the calls and end the calls by single pressing them.while playing music you can pause/play by single press.You can adjust the volume by the the 2 buttons which is either side of the multi functional button by single pressing.long press changes the tracks when music is being played.TopDetails Compare Questions ReviewsFrom the manufacturerCURVEIn-ear wirelessCurves where it has toIn-ear wireless12 Hrs Battery Life
RDBIPNQ4FXGZR,B07LG59NPV,AFDJVKMG73WAOX2CNN3VTFIT76UA,A good low budget earphone, 50 Hrs Stand-byOnyx GreyOnyx GreyCrimson RedAzure BlueKEY FEATURESBluetooth 5.0Enjoy lifestreaming and music without interruption.1 Bluetooth 5.02 In-line Control3 Voice Command4 In-built mic5 IPX5 WaterproofTHE PERFECT IN-EAR WIRELESSThis wireless earphone is designed perfectly to give you all-day comfort with a flexible neckband
RMSTOC1WCLL3X,B07LG59NPV,AHFPVRVDCUBDIONDU5U2DAT4CVJA,Obsem product but sound quality is not best, comfortable silicon earbuds
RD7IUGN9EM77P,B07LG59NPV,AHVSH7O4J2LW4S3YH4M76PPPVLSA,IT IS GOOD PRODUCT, and impeccable sound is geared to be your everyday companion.ENRICHED AUDIO
R69FUCBNGBRX1,B083T5G5PM,AF7IXQKBUL6NEIQG4R53LMJJUGXQ,A Quality Sound-Signature but leaves craving for a decent bass.Quite fragile too.Compared with Senn.HD 202 II & Sony MDR XB50AP.,For those looking for a genuine review & a brief comparison summary between the best three earphones/headphones in the budget segment ...Let's help you to make-up your mind. The review is for Sennheiser 275 S earphone but items for comparison are:1.) Sennheiser HD 202 II over the ear headphone 
R8VZ569JVM3CS,B083T5G5PM,AHB43CZ4RHLJ5S6CBOWX6MEI7J4Q,boAt 225 vs JBL CS100 vs Sennheisers cx180 | DETAILED Comparison after 1 YEAR of USE.,2.) Sennheiser CX 275 S In earphone3.) Sony MDR-XB50AP in ear Extra Bass earphones  Just for an introduction i would like to mention
R2E3GV1LFGQNFD,B01FSYQ2A4,AFWOX5BA5QS5TCVTNV3EHQXOSCLQ,Worth Every Square Inch.,"-------------------------------------------------UPDATE:20/01/2018-------------------------------------------------It's been 5 months since I first got Boat Rockerz 400. Some of the dislikes I've mentioned earlier in my review are no more dislikes. I said the sound is more or less on a flatter side but I'm quite used to it and ""I'm loving it"".. :) the Second point is I said if you are an audiophile then you may not like it but I was wrong. You might ask why... Here is why:After a long gap"
R3IM6TBVGY4SYQ,B01FSYQ2A4,AGGM4C652EG6WSDEOWBQCR7UXG7Q,VFM, I visited my Father who is an audiophile. He has numerous high-end headphones but unfortunately
R236B8Q3BSGZJ7,B01FSYQ2A4,AFZ3S6RJS6RVOXVK5OAIT4AX76UA, Plastic build. Must buy, he got the attention of my headphone and he just wanted to try it. I said yes (I regret it :( ) he paired it with his device and played a song. Boy!! you got to see the grin on his face :D. He said I'm keeping it you buy another one. Poor me was forced to buy another one. A few days back I got another one :(One thing I noticed in two of my purchase isTHE AUDIO CABLE IS NO GOOD. Both my audio cable had the same issue.----------------------------------------------------------------------------So the moral of the story is: Hide it from your audiophile Dad or brother.. they will unceremoniously snatch it from you.Jokes apart
RO9KNXZ2RH2TI,B01FSYQ2A4,AFRUXOMHPM4OTISKC4VE3PM45DTQ,3 years of extensive usage , people
RT2VNM024LSCP,B01FSYQ2A4,AFGX776XSUUA2LIYKLHSXN3PHOXA, delivered the perfomance to its price, you can't go wrong with this purchase. It's worth every square inch.Happy Shopping...END OF UPDATE---------------------------------------------------I got this product 3 days back
R3PRBLGHPRCZ6A,B01FSYQ2A4,AF6XZI4LVIVFP2UTPNVFYGF7JPQQ,Still working after 2 years, and I got it for Rs. 1299( lightning deal of course) This is an honest unbiased review keeping in mind the price of the product:Three days might not be a sufficient time to review this product but sorry I can't help the excitement...----------------------------------------------------Likes:1> Good built quality-------  4/5It is sturdy
R1AYA1JIHAVM50,B01FSYQ2A4,AGYX7IY6ZHCU2J6DXRW5SN6LGEVA,Low in price but sound was high," for the price the build quality is great. It is not flimsy. The ear cushions are good enough.------------------------------------------------------2> Sound quality------3.5/5If you are an audiophile this is not for you. Bass is decent nothing to go overboard( as noticed in other reviews). Bass is deep enough for the price.---------------------------------------------------------3> Connectivity: pairing is easy connects like a breeze.------ 4/5----------------------------------------------------------4> Dual Mode- Wired and wireless: Boat rockerz 400 comes with an aux cable.If you run out of charge you could always connect the aux cable and use it as a wired headphone. ( I couldn't find a substantial difference in the quality of music between wired and wireless though :) ) I absolutely loved this feature. ------5/5-----------------------------------------------------------Battery backup: I'm impressed with the battery backup of this beast. I've been using it for 3 days for 2-3 hrs a day still its running. So i guess the 8 hr backup per charge is not a marketing gimmick I presume it's true. So far so good. will update it after a month's usage.------------------------------------------------------------Dislikes:1> Sound quality is more on the flatter side. When you compare it with budget wired headphones like Sennheiser CX 180 Street II bass is not too deep. You won't get that ambiance. Boat's website says:""Don't just be loud"
